ligne_id;commande_id;produit_id;quantite;prix_unitaire;remise_pourcent;montant_ligne
LIG003646;CMD001246;PRD00026;3;119;15.0;303.45
LIG003647;CMD001246;PRD00017;3;379;5.0;1080.15
LIG003648;CMD001247;PRD00002;2;899;5.0;1708.1
LIG003649;CMD001247;PRD00064;2;799;0.0;1598.0
LIG003650;CMD001247;PRD00095;3;25;0.0;75.0
LIG003651;CMD001248;PRD00029;1;129;0.0;129.0
LIG003652;CMD001248;PRD00082;3;49;0.0;147.0
LIG003653;CMD001248;PRD00039;2;149;0.0;298.0
LIG003654;CMD001248;PRD00050;1;299;0.0;299.0
LIG003655;CMD001249;PRD00045;2;89;0.0;178.0
LIG003656;CMD001249;PRD00072;2;39;5.0;74.1
LIG003657;CMD001250;PRD00051;1;449;10.0;404.1
LIG003658;CMD001250;PRD00058;2;249;5.0;473.1
LIG003659;CMD001251;PRD00010;2;799;10.0;1438.2
LIG003660;CMD001251;PRD00080;2;49;10.0;88.2
LIG003661;CMD001251;PRD00057;2;399;10.0;718.2
LIG003662;CMD001252;PRD00002;1;899;10.0;809.1
LIG003663;CMD001252;PRD00005;2;1299;10.0;2338.2
LIG003664;CMD001252;PRD00053;3;699;5.0;1992.15
LIG003665;CMD001253;PRD00007;2;1199;15.0;2038.3
LIG003666;CMD001253;PRD00040;2;49;10.0;88.2
LIG003667;CMD001253;PRD00093;1;19;0.0;19.0
LIG003668;CMD001254;PRD00033;1;199;5.0;189.05
LIG003669;CMD001254;PRD00074;3;129;15.0;328.95
LIG003670;CMD001254;PRD00023;2;129;0.0;258.0
LIG003671;CMD001255;PRD00070;1;89;10.0;80.1
LIG003672;CMD001255;PRD00071;1;69;5.0;65.55
LIG003673;CMD001256;PRD00065;3;139;0.0;417.0
LIG003674;CMD001256;PRD00023;3;129;5.0;367.65
LIG003675;CMD001256;PRD00093;3;19;0.0;57.0
LIG003676;CMD001256;PRD00009;2;1299;5.0;2468.1
LIG003677;CMD001256;PRD00068;2;39;0.0;78.0
LIG003678;CMD001257;PRD00040;3;49;0.0;147.0
LIG003679;CMD001257;PRD00026;1;119;15.0;101.15
LIG003680;CMD001257;PRD00085;1;35;0.0;35.0
LIG003681;CMD001258;PRD00001;1;1199;15.0;1019.15
LIG003682;CMD001258;PRD00031;3;99;15.0;252.45
LIG003683;CMD001258;PRD00064;3;799;5.0;2277.15
LIG003684;CMD001258;PRD00019;1;129;0.0;129.0
LIG003685;CMD001259;PRD00080;2;49;0.0;98.0
LIG003686;CMD001259;PRD00078;1;29;0.0;29.0
LIG003687;CMD001259;PRD00007;2;1199;5.0;2278.1
LIG003688;CMD001259;PRD00011;1;699;0.0;699.0
LIG003689;CMD001259;PRD00012;1;449;15.0;381.65
LIG003690;CMD001260;PRD00006;3;1499;5.0;4272.15
LIG003691;CMD001260;PRD00100;1;19;0.0;19.0
LIG003692;CMD001260;PRD00096;3;9;15.0;22.95
LIG003693;CMD001260;PRD00014;3;49;0.0;147.0
LIG003694;CMD001261;PRD00043;1;129;0.0;129.0
LIG003695;CMD001261;PRD00047;2;59;0.0;118.0
LIG003696;CMD001261;PRD00002;1;899;0.0;899.0
LIG003697;CMD001261;PRD00081;3;39;0.0;117.0
LIG003698;CMD001261;PRD00016;3;19;0.0;57.0
LIG003699;CMD001262;PRD00100;3;19;0.0;57.0
LIG003700;CMD001262;PRD00060;3;79;0.0;237.0
LIG003701;CMD001263;PRD00100;3;19;5.0;54.15
LIG003702;CMD001264;PRD00069;1;29;5.0;27.55
LIG003703;CMD001265;PRD00037;1;299;15.0;254.15
LIG003704;CMD001265;PRD00071;3;69;15.0;175.95
LIG003705;CMD001266;PRD00025;1;69;5.0;65.55
LIG003706;CMD001266;PRD00099;1;25;0.0;25.0
LIG003707;CMD001266;PRD00018;1;329;5.0;312.55
LIG003708;CMD001267;PRD00051;1;449;5.0;426.55
LIG003709;CMD001267;PRD00086;2;25;15.0;42.5
LIG003710;CMD001267;PRD00061;3;39;0.0;117.0
LIG003711;CMD001268;PRD00042;1;249;15.0;211.65
LIG003712;CMD001269;PRD00002;1;899;15.0;764.15
LIG003713;CMD001269;PRD00028;3;79;0.0;237.0
LIG003714;CMD001269;PRD00026;1;119;0.0;119.0
LIG003715;CMD001269;PRD00047;1;59;15.0;50.15
LIG003716;CMD001270;PRD00038;1;79;0.0;79.0
LIG003717;CMD001270;PRD00065;1;139;15.0;118.15
LIG003718;CMD001270;PRD00009;2;1299;10.0;2338.2
LIG003719;CMD001270;PRD00029;1;129;0.0;129.0
LIG003720;CMD001270;PRD00004;2;599;0.0;1198.0
LIG003721;CMD001271;PRD00050;1;299;0.0;299.0
LIG003722;CMD001271;PRD00090;3;59;10.0;159.3
LIG003723;CMD001271;PRD00038;2;79;0.0;158.0
LIG003724;CMD001271;PRD00052;2;89;10.0;160.2
LIG003725;CMD001271;PRD00092;1;45;0.0;45.0
LIG003726;CMD001272;PRD00099;3;25;10.0;67.5
LIG003727;CMD001272;PRD00020;2;349;0.0;698.0
LIG003728;CMD001272;PRD00063;2;19;5.0;36.1
LIG003729;CMD001273;PRD00064;1;799;10.0;719.1
LIG003730;CMD001273;PRD00043;2;129;10.0;232.2
LIG003731;CMD001273;PRD00013;2;279;10.0;502.2
LIG003732;CMD001273;PRD00018;1;329;0.0;329.0
LIG003733;CMD001274;PRD00030;2;189;0.0;378.0
LIG003734;CMD001274;PRD00094;1;29;0.0;29.0
LIG003735;CMD001275;PRD00005;1;1299;5.0;1234.05
LIG003736;CMD001275;PRD00046;1;149;0.0;149.0
LIG003737;CMD001276;PRD00097;3;15;15.0;38.25
LIG003738;CMD001276;PRD00084;1;25;5.0;23.75
LIG003739;CMD001276;PRD00062;3;59;15.0;150.45
LIG003740;CMD001277;PRD00100;1;19;5.0;18.05
LIG003741;CMD001278;PRD00007;2;1199;0.0;2398.0
LIG003742;CMD001278;PRD00021;2;59;15.0;100.3
LIG003743;CMD001278;PRD00073;3;199;5.0;567.15
LIG003744;CMD001278;PRD00023;1;129;5.0;122.55
LIG003745;CMD001279;PRD00018;3;329;5.0;937.65
LIG003746;CMD001279;PRD00002;3;899;0.0;2697.0
LIG003747;CMD001279;PRD00058;1;249;5.0;236.55
LIG003748;CMD001280;PRD00054;3;149;0.0;447.0
LIG003749;CMD001280;PRD00089;1;89;10.0;80.1
LIG003750;CMD001280;PRD00018;2;329;15.0;559.3
LIG003751;CMD001280;PRD00046;3;149;5.0;424.65
LIG003752;CMD001281;PRD00087;2;29;0.0;58.0
LIG003753;CMD001281;PRD00030;1;189;0.0;189.0
LIG003754;CMD001281;PRD00023;1;129;0.0;129.0
LIG003755;CMD001281;PRD00008;1;999;15.0;849.15
LIG003756;CMD001281;PRD00089;3;89;10.0;240.3
LIG003757;CMD001282;PRD00058;2;249;0.0;498.0
LIG003758;CMD001282;PRD00055;3;79;15.0;201.45
LIG003759;CMD001282;PRD00033;3;199;0.0;597.0
LIG003760;CMD001282;PRD00100;2;19;5.0;36.1
LIG003761;CMD001282;PRD00002;1;899;15.0;764.15
LIG003762;CMD001283;PRD00021;3;59;15.0;150.45
LIG003763;CMD001283;PRD00056;1;89;0.0;89.0
LIG003764;CMD001283;PRD00010;3;799;0.0;2397.0
LIG003765;CMD001284;PRD00094;3;29;0.0;87.0
LIG003766;CMD001284;PRD00027;1;89;15.0;75.65
LIG003767;CMD001284;PRD00024;1;25;5.0;23.75
LIG003768;CMD001284;PRD00008;1;999;0.0;999.0
LIG003769;CMD001285;PRD00014;2;49;0.0;98.0
LIG003770;CMD001285;PRD00055;3;79;10.0;213.3
LIG003771;CMD001285;PRD00022;2;79;0.0;158.0
LIG003772;CMD001285;PRD00008;2;999;0.0;1998.0
LIG003773;CMD001286;PRD00055;3;79;0.0;237.0
LIG003774;CMD001287;PRD00071;3;69;5.0;196.65
LIG003775;CMD001287;PRD00002;2;899;5.0;1708.1
LIG003776;CMD001287;PRD00013;1;279;0.0;279.0
LIG003777;CMD001287;PRD00035;2;69;10.0;124.2
LIG003778;CMD001287;PRD00024;1;25;0.0;25.0
LIG003779;CMD001288;PRD00044;3;449;0.0;1347.0
LIG003780;CMD001289;PRD00033;2;199;10.0;358.2
LIG003781;CMD001289;PRD00036;1;129;0.0;129.0
LIG003782;CMD001290;PRD00072;3;39;0.0;117.0
LIG003783;CMD001290;PRD00001;3;1199;0.0;3597.0
LIG003784;CMD001291;PRD00014;1;49;15.0;41.65
LIG003785;CMD001291;PRD00090;3;59;0.0;177.0
LIG003786;CMD001291;PRD00078;1;29;5.0;27.55
LIG003787;CMD001292;PRD00029;2;129;10.0;232.2
LIG003788;CMD001292;PRD00045;2;89;0.0;178.0
LIG003789;CMD001292;PRD00084;1;25;5.0;23.75
LIG003790;CMD001292;PRD00007;3;1199;5.0;3417.15
LIG003791;CMD001293;PRD00046;2;149;0.0;298.0
LIG003792;CMD001293;PRD00027;3;89;15.0;226.95
LIG003793;CMD001293;PRD00076;3;29;10.0;78.3
LIG003794;CMD001294;PRD00047;1;59;0.0;59.0
LIG003795;CMD001294;PRD00097;3;15;0.0;45.0
LIG003796;CMD001294;PRD00053;3;699;15.0;1782.45
LIG003797;CMD001294;PRD00003;1;699;10.0;629.1
LIG003798;CMD001295;PRD00100;3;19;0.0;57.0
LIG003799;CMD001295;PRD00039;2;149;0.0;298.0
LIG003800;CMD001295;PRD00031;3;99;10.0;267.3
LIG003801;CMD001296;PRD00032;1;59;0.0;59.0
LIG003802;CMD001296;PRD00027;1;89;0.0;89.0
LIG003803;CMD001297;PRD00008;3;999;0.0;2997.0
LIG003804;CMD001297;PRD00015;2;29;0.0;58.0
LIG003805;CMD001297;PRD00080;2;49;15.0;83.3
LIG003806;CMD001298;PRD00037;1;299;0.0;299.0
LIG003807;CMD001298;PRD00089;1;89;0.0;89.0
LIG003808;CMD001298;PRD00027;1;89;5.0;84.55
LIG003809;CMD001298;PRD00080;1;49;10.0;44.1
LIG003810;CMD001298;PRD00025;2;69;0.0;138.0
LIG003811;CMD001299;PRD00017;2;379;0.0;758.0
LIG003812;CMD001300;PRD00079;1;15;0.0;15.0
LIG003813;CMD001300;PRD00077;1;69;0.0;69.0
LIG003814;CMD001300;PRD00018;2;329;5.0;625.1
LIG003815;CMD001301;PRD00009;2;1299;0.0;2598.0
LIG003816;CMD001301;PRD00002;3;899;0.0;2697.0
LIG003817;CMD001302;PRD00017;3;379;0.0;1137.0
LIG003818;CMD001302;PRD00024;1;25;5.0;23.75
LIG003819;CMD001302;PRD00051;2;449;0.0;898.0
LIG003820;CMD001302;PRD00058;3;249;5.0;709.65
LIG003821;CMD001302;PRD00010;1;799;5.0;759.05
LIG003822;CMD001303;PRD00050;3;299;0.0;897.0
LIG003823;CMD001303;PRD00014;3;49;5.0;139.65
LIG003824;CMD001303;PRD00019;1;129;5.0;122.55
LIG003825;CMD001304;PRD00035;1;69;15.0;58.65
LIG003826;CMD001304;PRD00041;1;899;0.0;899.0
LIG003827;CMD001304;PRD00018;2;329;15.0;559.3
LIG003828;CMD001304;PRD00008;1;999;0.0;999.0
LIG003829;CMD001304;PRD00025;2;69;0.0;138.0
LIG003830;CMD001305;PRD00031;3;99;5.0;282.15
LIG003831;CMD001305;PRD00086;2;25;10.0;45.0
LIG003832;CMD001305;PRD00007;2;1199;15.0;2038.3
LIG003833;CMD001306;PRD00012;3;449;0.0;1347.0
LIG003834;CMD001306;PRD00065;3;139;0.0;417.0
LIG003835;CMD001307;PRD00099;2;25;0.0;50.0
LIG003836;CMD001307;PRD00070;2;89;5.0;169.1
LIG003837;CMD001307;PRD00062;3;59;5.0;168.15
LIG003838;CMD001308;PRD00046;1;149;0.0;149.0
LIG003839;CMD001308;PRD00013;2;279;15.0;474.3
LIG003840;CMD001308;PRD00080;3;49;15.0;124.95
LIG003841;CMD001308;PRD00008;2;999;5.0;1898.1
LIG003842;CMD001309;PRD00095;1;25;0.0;25.0
LIG003843;CMD001309;PRD00070;3;89;5.0;253.65
LIG003844;CMD001310;PRD00035;3;69;0.0;207.0
LIG003845;CMD001310;PRD00051;2;449;0.0;898.0
LIG003846;CMD001310;PRD00062;1;59;15.0;50.15
LIG003847;CMD001310;PRD00017;2;379;15.0;644.3
LIG003848;CMD001310;PRD00085;2;35;0.0;70.0
LIG003849;CMD001311;PRD00097;1;15;10.0;13.5
LIG003850;CMD001312;PRD00025;1;69;15.0;58.65
LIG003851;CMD001312;PRD00076;1;29;0.0;29.0
LIG003852;CMD001312;PRD00098;1;15;0.0;15.0
LIG003853;CMD001312;PRD00033;1;199;0.0;199.0
LIG003854;CMD001313;PRD00090;3;59;5.0;168.15
LIG003855;CMD001313;PRD00084;1;25;0.0;25.0
LIG003856;CMD001313;PRD00054;2;149;5.0;283.1
LIG003857;CMD001313;PRD00051;1;449;0.0;449.0
LIG003858;CMD001313;PRD00022;2;79;0.0;158.0
LIG003859;CMD001314;PRD00003;3;699;0.0;2097.0
LIG003860;CMD001315;PRD00080;2;49;0.0;98.0
LIG003861;CMD001315;PRD00023;1;129;10.0;116.1
LIG003862;CMD001315;PRD00018;1;329;5.0;312.55
LIG003863;CMD001315;PRD00021;1;59;15.0;50.15
LIG003864;CMD001315;PRD00039;1;149;5.0;141.55
LIG003865;CMD001316;PRD00036;3;129;5.0;367.65
LIG003866;CMD001316;PRD00052;1;89;5.0;84.55
LIG003867;CMD001316;PRD00015;2;29;0.0;58.0
LIG003868;CMD001316;PRD00088;2;49;0.0;98.0
LIG003869;CMD001317;PRD00060;1;79;0.0;79.0
LIG003870;CMD001317;PRD00023;2;129;0.0;258.0
LIG003871;CMD001318;PRD00053;1;699;15.0;594.15
LIG003872;CMD001318;PRD00015;3;29;0.0;87.0
LIG003873;CMD001319;PRD00045;3;89;0.0;267.0
LIG003874;CMD001319;PRD00036;2;129;0.0;258.0
LIG003875;CMD001319;PRD00037;2;299;5.0;568.1
LIG003876;CMD001319;PRD00015;3;29;5.0;82.65
LIG003877;CMD001320;PRD00038;2;79;0.0;158.0
LIG003878;CMD001320;PRD00024;2;25;0.0;50.0
LIG003879;CMD001320;PRD00080;2;49;0.0;98.0
LIG003880;CMD001320;PRD00006;3;1499;10.0;4047.3
LIG003881;CMD001320;PRD00036;2;129;0.0;258.0
LIG003882;CMD001321;PRD00022;2;79;10.0;142.2
LIG003883;CMD001322;PRD00035;2;69;0.0;138.0
LIG003884;CMD001322;PRD00045;1;89;10.0;80.1
LIG003885;CMD001323;PRD00038;2;79;15.0;134.3
LIG003886;CMD001323;PRD00099;1;25;5.0;23.75
LIG003887;CMD001323;PRD00069;1;29;5.0;27.55
LIG003888;CMD001324;PRD00094;3;29;0.0;87.0
LIG003889;CMD001324;PRD00091;1;35;10.0;31.5
LIG003890;CMD001324;PRD00035;2;69;0.0;138.0
LIG003891;CMD001324;PRD00009;3;1299;0.0;3897.0
LIG003892;CMD001325;PRD00031;3;99;10.0;267.3
LIG003893;CMD001325;PRD00042;1;249;0.0;249.0
LIG003894;CMD001325;PRD00100;3;19;0.0;57.0
LIG003895;CMD001326;PRD00095;2;25;10.0;45.0
LIG003896;CMD001326;PRD00013;3;279;0.0;837.0
LIG003897;CMD001326;PRD00038;2;79;0.0;158.0
LIG003898;CMD001326;PRD00029;2;129;0.0;258.0
LIG003899;CMD001327;PRD00033;3;199;5.0;567.15
LIG003900;CMD001327;PRD00054;1;149;5.0;141.55
LIG003901;CMD001327;PRD00060;3;79;0.0;237.0
LIG003902;CMD001327;PRD00017;2;379;15.0;644.3
LIG003903;CMD001328;PRD00020;2;349;5.0;663.1
LIG003904;CMD001329;PRD00006;3;1499;10.0;4047.3
LIG003905;CMD001329;PRD00090;2;59;0.0;118.0
LIG003906;CMD001329;PRD00059;2;39;0.0;78.0
LIG003907;CMD001330;PRD00057;2;399;10.0;718.2
LIG003908;CMD001330;PRD00035;3;69;0.0;207.0
LIG003909;CMD001331;PRD00061;1;39;0.0;39.0
LIG003910;CMD001331;PRD00090;3;59;0.0;177.0
LIG003911;CMD001331;PRD00016;2;19;5.0;36.1
LIG003912;CMD001331;PRD00071;2;69;10.0;124.2
LIG003913;CMD001332;PRD00083;3;19;0.0;57.0
LIG003914;CMD001332;PRD00065;3;139;10.0;375.3
LIG003915;CMD001332;PRD00056;1;89;5.0;84.55
LIG003916;CMD001332;PRD00043;2;129;0.0;258.0
LIG003917;CMD001332;PRD00028;3;79;5.0;225.15
LIG003918;CMD001333;PRD00003;2;699;10.0;1258.2
LIG003919;CMD001333;PRD00086;1;25;0.0;25.0
LIG003920;CMD001333;PRD00082;1;49;15.0;41.65
LIG003921;CMD001334;PRD00088;2;49;5.0;93.1
LIG003922;CMD001334;PRD00093;1;19;0.0;19.0
LIG003923;CMD001334;PRD00057;1;399;0.0;399.0
LIG003924;CMD001334;PRD00004;2;599;0.0;1198.0
LIG003925;CMD001335;PRD00079;1;15;5.0;14.25
LIG003926;CMD001335;PRD00011;1;699;10.0;629.1
LIG003927;CMD001335;PRD00087;1;29;5.0;27.55
LIG003928;CMD001335;PRD00073;3;199;0.0;597.0
LIG003929;CMD001335;PRD00069;1;29;0.0;29.0
LIG003930;CMD001336;PRD00052;2;89;0.0;178.0
LIG003931;CMD001336;PRD00076;1;29;0.0;29.0
LIG003932;CMD001337;PRD00039;3;149;15.0;379.95
LIG003933;CMD001337;PRD00088;1;49;0.0;49.0
LIG003934;CMD001337;PRD00082;2;49;0.0;98.0
LIG003935;CMD001338;PRD00079;2;15;10.0;27.0
LIG003936;CMD001339;PRD00066;1;249;0.0;249.0
LIG003937;CMD001339;PRD00096;3;9;0.0;27.0
LIG003938;CMD001339;PRD00100;3;19;15.0;48.45
LIG003939;CMD001339;PRD00036;3;129;0.0;387.0
LIG003940;CMD001339;PRD00085;2;35;15.0;59.5
LIG003941;CMD001340;PRD00085;1;35;0.0;35.0
LIG003942;CMD001340;PRD00029;3;129;10.0;348.3
LIG003943;CMD001340;PRD00087;3;29;0.0;87.0
LIG003944;CMD001341;PRD00043;1;129;0.0;129.0
LIG003945;CMD001342;PRD00081;1;39;0.0;39.0
LIG003946;CMD001342;PRD00039;1;149;10.0;134.1
LIG003947;CMD001342;PRD00006;3;1499;10.0;4047.3
LIG003948;CMD001342;PRD00058;1;249;10.0;224.1
LIG003949;CMD001343;PRD00077;3;69;0.0;207.0
LIG003950;CMD001343;PRD00054;3;149;0.0;447.0
LIG003951;CMD001344;PRD00067;3;49;10.0;132.3
LIG003952;CMD001344;PRD00065;2;139;10.0;250.2
LIG003953;CMD001345;PRD00055;3;79;15.0;201.45
LIG003954;CMD001346;PRD00017;3;379;0.0;1137.0
LIG003955;CMD001346;PRD00002;1;899;0.0;899.0
LIG003956;CMD001346;PRD00072;3;39;0.0;117.0
LIG003957;CMD001346;PRD00005;2;1299;0.0;2598.0
LIG003958;CMD001347;PRD00028;2;79;15.0;134.3
LIG003959;CMD001347;PRD00042;3;249;0.0;747.0
LIG003960;CMD001347;PRD00077;3;69;0.0;207.0
LIG003961;CMD001348;PRD00039;3;149;0.0;447.0
LIG003962;CMD001348;PRD00021;1;59;5.0;56.05
LIG003963;CMD001349;PRD00032;3;59;0.0;177.0
LIG003964;CMD001349;PRD00002;3;899;5.0;2562.15
LIG003965;CMD001349;PRD00024;2;25;15.0;42.5
LIG003966;CMD001350;PRD00049;1;599;15.0;509.15
LIG003967;CMD001350;PRD00041;2;899;0.0;1798.0
LIG003968;CMD001351;PRD00048;1;79;0.0;79.0
LIG003969;CMD001351;PRD00100;2;19;15.0;32.3
LIG003970;CMD001351;PRD00036;2;129;10.0;232.2
LIG003971;CMD001351;PRD00087;3;29;0.0;87.0
LIG003972;CMD001352;PRD00092;1;45;0.0;45.0
LIG003973;CMD001352;PRD00052;1;89;0.0;89.0
LIG003974;CMD001352;PRD00053;2;699;0.0;1398.0
LIG003975;CMD001353;PRD00048;2;79;10.0;142.2
LIG003976;CMD001353;PRD00075;2;59;15.0;100.3
LIG003977;CMD001354;PRD00024;3;25;0.0;75.0
LIG003978;CMD001354;PRD00022;1;79;5.0;75.05
LIG003979;CMD001354;PRD00053;2;699;5.0;1328.1
LIG003980;CMD001354;PRD00073;1;199;5.0;189.05
LIG003981;CMD001355;PRD00076;3;29;15.0;73.95
LIG003982;CMD001355;PRD00077;3;69;0.0;207.0
LIG003983;CMD001355;PRD00085;1;35;0.0;35.0
LIG003984;CMD001355;PRD00020;3;349;15.0;889.95
LIG003985;CMD001355;PRD00095;2;25;5.0;47.5
LIG003986;CMD001356;PRD00002;2;899;10.0;1618.2
LIG003987;CMD001356;PRD00039;1;149;0.0;149.0
LIG003988;CMD001356;PRD00016;3;19;0.0;57.0
LIG003989;CMD001356;PRD00032;3;59;0.0;177.0
LIG003990;CMD001357;PRD00017;1;379;0.0;379.0
LIG003991;CMD001357;PRD00052;1;89;0.0;89.0
LIG003992;CMD001358;PRD00095;1;25;0.0;25.0
LIG003993;CMD001358;PRD00084;2;25;15.0;42.5
LIG003994;CMD001358;PRD00085;3;35;0.0;105.0
LIG003995;CMD001359;PRD00020;2;349;0.0;698.0
LIG003996;CMD001359;PRD00082;1;49;10.0;44.1
LIG003997;CMD001359;PRD00070;3;89;10.0;240.3
LIG003998;CMD001360;PRD00043;3;129;15.0;328.95
LIG003999;CMD001361;PRD00073;2;199;5.0;378.1
LIG004000;CMD001362;PRD00073;3;199;0.0;597.0
LIG004001;CMD001362;PRD00100;3;19;0.0;57.0
LIG004002;CMD001363;PRD00058;3;249;5.0;709.65
LIG004003;CMD001364;PRD00040;1;49;0.0;49.0
LIG004004;CMD001365;PRD00085;1;35;0.0;35.0
LIG004005;CMD001365;PRD00080;1;49;5.0;46.55
LIG004006;CMD001365;PRD00041;2;899;5.0;1708.1
LIG004007;CMD001365;PRD00052;1;89;15.0;75.65
LIG004008;CMD001366;PRD00098;3;15;0.0;45.0
LIG004009;CMD001366;PRD00085;3;35;15.0;89.25
LIG004010;CMD001366;PRD00023;3;129;10.0;348.3
LIG004011;CMD001366;PRD00006;3;1499;0.0;4497.0
LIG004012;CMD001366;PRD00019;3;129;0.0;387.0
LIG004013;CMD001367;PRD00038;2;79;5.0;150.1
LIG004014;CMD001367;PRD00040;2;49;10.0;88.2
LIG004015;CMD001368;PRD00017;1;379;0.0;379.0
LIG004016;CMD001368;PRD00100;3;19;5.0;54.15
LIG004017;CMD001368;PRD00029;2;129;0.0;258.0
LIG004018;CMD001368;PRD00041;1;899;10.0;809.1
LIG004019;CMD001369;PRD00069;2;29;0.0;58.0
LIG004020;CMD001369;PRD00076;2;29;0.0;58.0
LIG004021;CMD001370;PRD00045;2;89;10.0;160.2
LIG004022;CMD001371;PRD00032;1;59;5.0;56.05
LIG004023;CMD001371;PRD00078;1;29;15.0;24.65
LIG004024;CMD001371;PRD00086;2;25;5.0;47.5
LIG004025;CMD001372;PRD00040;2;49;0.0;98.0
LIG004026;CMD001372;PRD00016;1;19;10.0;17.1
LIG004027;CMD001372;PRD00070;3;89;10.0;240.3
LIG004028;CMD001373;PRD00099;1;25;0.0;25.0
LIG004029;CMD001373;PRD00021;3;59;0.0;177.0
LIG004030;CMD001373;PRD00095;3;25;10.0;67.5
LIG004031;CMD001373;PRD00094;2;29;15.0;49.3
LIG004032;CMD001374;PRD00078;2;29;0.0;58.0
LIG004033;CMD001374;PRD00090;2;59;0.0;118.0
LIG004034;CMD001375;PRD00017;3;379;5.0;1080.15
LIG004035;CMD001375;PRD00026;2;119;0.0;238.0
LIG004036;CMD001375;PRD00008;1;999;10.0;899.1
LIG004037;CMD001375;PRD00025;3;69;0.0;207.0
LIG004038;CMD001376;PRD00006;3;1499;0.0;4497.0
LIG004039;CMD001376;PRD00077;3;69;15.0;175.95
LIG004040;CMD001376;PRD00022;3;79;0.0;237.0
LIG004041;CMD001376;PRD00087;3;29;15.0;73.95
LIG004042;CMD001377;PRD00049;2;599;10.0;1078.2
LIG004043;CMD001377;PRD00013;2;279;10.0;502.2
LIG004044;CMD001377;PRD00043;1;129;0.0;129.0
LIG004045;CMD001377;PRD00069;1;29;5.0;27.55
LIG004046;CMD001378;PRD00019;2;129;0.0;258.0
LIG004047;CMD001378;PRD00003;3;699;5.0;1992.15
LIG004048;CMD001379;PRD00093;3;19;15.0;48.45
LIG004049;CMD001379;PRD00090;1;59;15.0;50.15
LIG004050;CMD001379;PRD00008;1;999;0.0;999.0
LIG004051;CMD001379;PRD00069;2;29;0.0;58.0
LIG004052;CMD001380;PRD00063;2;19;0.0;38.0
LIG004053;CMD001380;PRD00050;1;299;0.0;299.0
LIG004054;CMD001380;PRD00053;3;699;10.0;1887.3
LIG004055;CMD001380;PRD00017;2;379;0.0;758.0
LIG004056;CMD001381;PRD00017;2;379;5.0;720.1
LIG004057;CMD001382;PRD00007;1;1199;5.0;1139.05
LIG004058;CMD001382;PRD00043;2;129;0.0;258.0
LIG004059;CMD001382;PRD00051;2;449;0.0;898.0
LIG004060;CMD001382;PRD00031;2;99;0.0;198.0
LIG004061;CMD001383;PRD00016;3;19;0.0;57.0
LIG004062;CMD001383;PRD00002;1;899;0.0;899.0
LIG004063;CMD001383;PRD00028;3;79;0.0;237.0
LIG004064;CMD001383;PRD00076;3;29;0.0;87.0
LIG004065;CMD001383;PRD00006;1;1499;0.0;1499.0
LIG004066;CMD001384;PRD00073;3;199;0.0;597.0
LIG004067;CMD001384;PRD00060;1;79;0.0;79.0
LIG004068;CMD001384;PRD00090;3;59;15.0;150.45
LIG004069;CMD001385;PRD00018;2;329;0.0;658.0
LIG004070;CMD001386;PRD00041;2;899;15.0;1528.3
LIG004071;CMD001387;PRD00072;1;39;15.0;33.15
LIG004072;CMD001388;PRD00028;2;79;0.0;158.0
LIG004073;CMD001388;PRD00037;1;299;10.0;269.1
LIG004074;CMD001388;PRD00098;3;15;0.0;45.0
LIG004075;CMD001388;PRD00043;1;129;0.0;129.0
LIG004076;CMD001388;PRD00051;2;449;10.0;808.2
LIG004077;CMD001389;PRD00054;1;149;0.0;149.0
LIG004078;CMD001390;PRD00052;2;89;0.0;178.0
LIG004079;CMD001390;PRD00003;2;699;10.0;1258.2
LIG004080;CMD001390;PRD00017;2;379;0.0;758.0
LIG004081;CMD001390;PRD00026;1;119;0.0;119.0
LIG004082;CMD001391;PRD00064;1;799;0.0;799.0
LIG004083;CMD001391;PRD00013;3;279;5.0;795.15
LIG004084;CMD001391;PRD00041;3;899;0.0;2697.0
LIG004085;CMD001391;PRD00055;2;79;0.0;158.0
LIG004086;CMD001392;PRD00057;1;399;15.0;339.15
LIG004087;CMD001392;PRD00073;2;199;0.0;398.0
LIG004088;CMD001392;PRD00034;3;49;15.0;124.95
LIG004089;CMD001393;PRD00016;3;19;10.0;51.3
LIG004090;CMD001393;PRD00074;3;129;10.0;348.3
LIG004091;CMD001393;PRD00095;3;25;5.0;71.25
LIG004092;CMD001393;PRD00011;2;699;15.0;1188.3
LIG004093;CMD001394;PRD00071;1;69;0.0;69.0
LIG004094;CMD001395;PRD00071;2;69;0.0;138.0
LIG004095;CMD001395;PRD00001;1;1199;0.0;1199.0
LIG004096;CMD001395;PRD00048;3;79;15.0;201.45
LIG004097;CMD001395;PRD00088;2;49;5.0;93.1
LIG004098;CMD001396;PRD00024;2;25;5.0;47.5
LIG004099;CMD001396;PRD00021;1;59;0.0;59.0
LIG004100;CMD001396;PRD00004;1;599;0.0;599.0
LIG004101;CMD001396;PRD00078;3;29;15.0;73.95
LIG004102;CMD001396;PRD00047;3;59;15.0;150.45
LIG004103;CMD001397;PRD00072;2;39;0.0;78.0
LIG004104;CMD001397;PRD00018;1;329;5.0;312.55
LIG004105;CMD001398;PRD00031;1;99;15.0;84.15
LIG004106;CMD001398;PRD00080;3;49;0.0;147.0
LIG004107;CMD001398;PRD00091;3;35;0.0;105.0
