commande_id;client_id;date_commande;heure_commande;statut;mode_paiement;transporteur;montant_ht;tva;frais_port;montant_ttc;code_promo
CMD001240;CLI00452;2024-10-21;10:58;Livrée;PayPal;Chronopost;172.5;34.5;0;207.0;FLASH25
CMD001241;CLI00306;2023-10-23;22:04;Livrée;Apple Pay;Mondial Relay;636.3;127.26;0;763.56;SOLDES20
CMD001242;CLI00464;2023-05-20;22:14;Annulée;Virement;DPD;239.55;47.91;0;287.46;
CMD001243;CLI00005;2023-10-29;13:06;Livrée;Klarna;Colissimo;858.45;171.69;0;1030.14;FIDELITE15
CMD001244;CLI00481;2023-03-13;15:38;Livrée;PayPal;Chronopost;1248.3;249.66;0;1497.96;
CMD001245;CLI00136;2024-03-12;16:15;Expédiée;Klarna;Chronopost;1199.0;239.8;0;1438.8;FLASH25
CMD001246;CLI00045;2023-01-31;09:22;Livrée;Carte bancaire;Chronopost;1383.6;276.72;0;1660.32;
CMD001247;CLI00336;2023-09-28;12:24;Retournée;Carte bancaire;Mondial Relay;3381.1;676.22;0;4057.32;
CMD001248;CLI00458;2023-05-28;15:46;Annulée;PayPal;Mondial Relay;873.0;174.6;0;1047.6;FLASH25
CMD001249;CLI00433;2023-06-02;16:10;Livrée;PayPal;Mondial Relay;252.1;50.42;0;302.52;
CMD001250;CLI00384;2023-05-10;19:51;Annulée;Apple Pay;Mondial Relay;877.2;175.44;0;1052.64;FIDELITE15
CMD001251;CLI00488;2023-06-06;12:30;Livrée;Apple Pay;Colissimo;2244.6;448.92;0;2693.52;
CMD001252;CLI00297;2023-03-03;12:09;Livrée;PayPal;Chronopost;5139.45;1027.89;0;6167.34;SOLDES20
CMD001253;CLI00443;2023-10-06;10:05;Livrée;Virement;DPD;2145.5;429.1;0;2574.6;BIENVENUE10
CMD001254;CLI00310;2023-12-31;18:52;Livrée;Carte bancaire;Colissimo;776.0;155.2;0;931.2;
CMD001255;CLI00344;2024-09-19;11:00;Annulée;Apple Pay;Chronopost;145.65;29.13;0;174.78;BIENVENUE10
CMD001256;CLI00116;2023-12-12;13:54;Livrée;Carte bancaire;Colissimo;3387.75;677.55;0;4065.3;
CMD001257;CLI00094;2023-04-04;21:01;Livrée;Carte bancaire;DPD;283.15;56.63;0;339.78;
CMD001258;CLI00160;2024-09-17;11:10;Retournée;Carte bancaire;Chronopost;3677.75;735.55;0;4413.3;
CMD001259;CLI00305;2024-04-02;15:47;Retournée;Carte bancaire;UPS;3485.75;697.15;0;4182.9;FLASH25
CMD001260;CLI00391;2024-10-29;19:32;Retournée;Virement;Colissimo;4461.1;892.22;0;5353.32;BIENVENUE10
CMD001261;CLI00433;2024-10-13;08:30;Annulée;PayPal;UPS;1320.0;264.0;0;1584.0;FLASH25
CMD001262;CLI00268;2023-01-04;15:07;Annulée;Apple Pay;Colissimo;294.0;58.8;0;352.8;FIDELITE15
CMD001263;CLI00015;2024-07-19;21:09;Retournée;PayPal;Chronopost;54.15;10.83;0;64.98;FIDELITE15
CMD001264;CLI00129;2024-05-07;21:14;Annulée;Carte bancaire;DPD;27.55;5.51;6.99;40.05;FIDELITE15
CMD001265;CLI00287;2023-04-19;16:23;Livrée;Virement;DPD;430.1;86.02;0;516.12;
CMD001266;CLI00008;2023-06-23;17:02;Livrée;Apple Pay;UPS;403.1;80.62;0;483.72;FIDELITE15
CMD001267;CLI00283;2023-12-27;09:27;Annulée;Klarna;Colissimo;586.05;117.21;0;703.26;
CMD001268;CLI00296;2024-01-09;09:53;Livrée;Apple Pay;Mondial Relay;211.65;42.33;0;253.98;
CMD001269;CLI00199;2023-03-16;19:44;Livrée;Carte bancaire;UPS;1170.3;234.06;0;1404.36;
CMD001270;CLI00296;2023-05-21;08:09;Livrée;Carte bancaire;Mondial Relay;3862.35;772.47;0;4634.82;
CMD001271;CLI00194;2024-05-02;08:20;En cours;Carte bancaire;Colissimo;821.5;164.3;0;985.8;BIENVENUE10
CMD001272;CLI00467;2024-05-25;11:35;Expédiée;Virement;Mondial Relay;801.6;160.32;0;961.92;
CMD001273;CLI00071;2024-07-13;13:16;Livrée;PayPal;DPD;1782.5;356.5;0;2139.0;
CMD001274;CLI00391;2024-09-04;20:18;Annulée;Apple Pay;Mondial Relay;407.0;81.4;0;488.4;BIENVENUE10
CMD001275;CLI00217;2024-04-18;15:13;Annulée;Carte bancaire;UPS;1383.05;276.61;0;1659.66;FLASH25
CMD001276;CLI00063;2024-01-06;08:13;Expédiée;Carte bancaire;DPD;212.45;42.49;0;254.94;SOLDES20
CMD001277;CLI00158;2023-08-22;21:04;Retournée;Virement;UPS;18.05;3.61;6.99;28.65;SOLDES20
CMD001278;CLI00362;2024-04-15;10:35;Livrée;Klarna;Mondial Relay;3188.0;637.6;0;3825.6;
CMD001279;CLI00230;2024-03-02;09:55;Expédiée;PayPal;Mondial Relay;3871.2;774.24;0;4645.44;
CMD001280;CLI00373;2024-07-15;17:03;Expédiée;Apple Pay;Colissimo;1511.05;302.21;0;1813.26;BIENVENUE10
CMD001281;CLI00265;2024-06-19;20:09;Expédiée;Apple Pay;Chronopost;1465.45;293.09;0;1758.54;FIDELITE15
CMD001282;CLI00381;2023-03-27;15:32;En cours;Klarna;DPD;2096.7;419.34;0;2516.04;FLASH25
CMD001283;CLI00364;2023-12-14;10:54;En cours;PayPal;DPD;2636.45;527.29;0;3163.74;
CMD001284;CLI00441;2024-02-17;20:04;Livrée;Apple Pay;Mondial Relay;1185.4;237.08;0;1422.48;FLASH25
CMD001285;CLI00219;2024-09-13;21:35;Livrée;Apple Pay;UPS;2467.3;493.46;0;2960.76;
CMD001286;CLI00017;2024-01-19;11:37;Livrée;PayPal;Chronopost;237.0;47.4;0;284.4;
CMD001287;CLI00461;2023-07-04;15:29;Expédiée;Carte bancaire;Chronopost;2332.95;466.59;0;2799.54;
CMD001288;CLI00205;2023-07-18;08:18;Annulée;Klarna;Chronopost;1347.0;269.4;0;1616.4;
CMD001289;CLI00095;2024-02-28;21:51;Annulée;Apple Pay;Chronopost;487.2;97.44;0;584.64;BIENVENUE10
CMD001290;CLI00401;2024-03-30;19:25;Expédiée;Virement;Mondial Relay;3714.0;742.8;0;4456.8;
CMD001291;CLI00081;2023-12-25;19:10;Retournée;Apple Pay;Chronopost;246.2;49.24;0;295.44;
CMD001292;CLI00082;2024-08-09;15:25;Livrée;Virement;Chronopost;3851.1;770.22;0;4621.32;FLASH25
CMD001293;CLI00442;2023-06-20;13:01;Retournée;Apple Pay;Colissimo;603.25;120.65;0;723.9;FIDELITE15
CMD001294;CLI00155;2023-01-03;21:54;Expédiée;PayPal;UPS;2515.55;503.11;0;3018.66;
CMD001295;CLI00085;2023-07-10;22:02;Livrée;Klarna;Chronopost;622.3;124.46;0;746.76;
CMD001296;CLI00461;2023-06-10;13:04;En cours;Carte bancaire;Chronopost;148.0;29.6;0;177.6;SOLDES20
CMD001297;CLI00464;2024-10-29;18:57;En cours;Carte bancaire;Chronopost;3138.3;627.66;0;3765.96;FIDELITE15
CMD001298;CLI00298;2024-05-31;08:51;Retournée;Klarna;Colissimo;654.65;130.93;0;785.58;SOLDES20
CMD001299;CLI00289;2024-07-05;09:10;Livrée;Klarna;Colissimo;758.0;151.6;0;909.6;FLASH25
CMD001300;CLI00400;2023-12-08;11:04;Expédiée;Apple Pay;DPD;709.1;141.82;0;850.92;BIENVENUE10
CMD001301;CLI00302;2024-01-16;18:05;Livrée;Klarna;Chronopost;5295.0;1059.0;0;6354.0;FLASH25
CMD001302;CLI00176;2024-09-29;21:17;Livrée;Apple Pay;Mondial Relay;3527.45;705.49;0;4232.94;
CMD001303;CLI00342;2024-06-04;20:49;Expédiée;PayPal;Colissimo;1159.2;231.84;0;1391.04;
CMD001304;CLI00293;2024-08-30;13:06;Livrée;Virement;Chronopost;2653.95;530.79;0;3184.74;
CMD001305;CLI00052;2024-08-18;10:16;Livrée;Apple Pay;UPS;2365.45;473.09;0;2838.54;
CMD001306;CLI00192;2023-09-15;18:51;Livrée;Virement;UPS;1764.0;352.8;0;2116.8;
CMD001307;CLI00303;2023-07-04;21:36;Livrée;PayPal;Chronopost;387.25;77.45;0;464.7;
CMD001308;CLI00388;2023-06-24;12:03;Retournée;Klarna;Mondial Relay;2646.35;529.27;0;3175.62;SOLDES20
CMD001309;CLI00377;2024-06-23;19:50;Retournée;Apple Pay;Chronopost;278.65;55.73;0;334.38;FIDELITE15
CMD001310;CLI00404;2023-06-26;20:37;Livrée;Apple Pay;Chronopost;1869.45;373.89;0;2243.34;
CMD001311;CLI00089;2023-07-07;13:46;En cours;Apple Pay;Chronopost;13.5;2.7;4.99;21.19;BIENVENUE10
CMD001312;CLI00229;2023-06-26;09:18;Retournée;Klarna;UPS;301.65;60.33;0;361.98;
CMD001313;CLI00305;2023-01-12;17:23;Livrée;Apple Pay;Chronopost;1083.25;216.65;0;1299.9;
CMD001314;CLI00035;2024-05-03;17:04;Livrée;Carte bancaire;Colissimo;2097.0;419.4;0;2516.4;
CMD001315;CLI00126;2024-01-15;08:59;Livrée;Klarna;Chronopost;718.35;143.67;0;862.02;FLASH25
CMD001316;CLI00249;2023-02-08;11:45;En cours;Klarna;Mondial Relay;608.2;121.64;0;729.84;
CMD001317;CLI00008;2024-08-09;15:52;En cours;Apple Pay;Chronopost;337.0;67.4;0;404.4;
CMD001318;CLI00345;2023-04-24;12:45;Livrée;Carte bancaire;DPD;681.15;136.23;0;817.38;BIENVENUE10
CMD001319;CLI00071;2023-07-24;16:23;Livrée;Apple Pay;DPD;1175.75;235.15;0;1410.9;
CMD001320;CLI00217;2023-08-02;09:53;Livrée;Apple Pay;UPS;4611.3;922.26;0;5533.56;
CMD001321;CLI00089;2023-11-03;11:28;Livrée;Virement;Mondial Relay;142.2;28.44;0;170.64;BIENVENUE10
CMD001322;CLI00040;2024-05-23;21:24;Livrée;Klarna;Mondial Relay;218.1;43.62;0;261.72;FLASH25
CMD001323;CLI00292;2023-01-12;16:36;Livrée;Carte bancaire;Mondial Relay;185.6;37.12;0;222.72;FLASH25
CMD001324;CLI00089;2023-07-22;18:56;Retournée;Virement;DPD;4153.5;830.7;0;4984.2;BIENVENUE10
CMD001325;CLI00090;2023-04-04;15:34;Expédiée;Carte bancaire;Mondial Relay;573.3;114.66;0;687.96;FIDELITE15
CMD001326;CLI00026;2023-11-09;14:46;Annulée;Apple Pay;Colissimo;1298.0;259.6;0;1557.6;FLASH25
CMD001327;CLI00432;2024-10-29;12:56;En cours;Carte bancaire;UPS;1590.0;318.0;0;1908.0;SOLDES20
CMD001328;CLI00419;2024-06-13;22:44;Livrée;PayPal;UPS;663.1;132.62;0;795.72;
CMD001329;CLI00006;2024-06-13;13:26;Livrée;Apple Pay;Colissimo;4243.3;848.66;0;5091.96;SOLDES20
CMD001330;CLI00461;2023-02-07;11:01;Livrée;Apple Pay;DPD;925.2;185.04;0;1110.24;FLASH25
CMD001331;CLI00341;2023-08-05;18:17;Livrée;Carte bancaire;UPS;376.3;75.26;0;451.56;
CMD001332;CLI00395;2024-06-08;11:19;Annulée;PayPal;UPS;1000.0;200.0;0;1200.0;FLASH25
CMD001333;CLI00205;2023-01-25;15:03;En cours;Virement;UPS;1324.85;264.97;0;1589.82;FIDELITE15
CMD001334;CLI00392;2023-03-21;17:59;Retournée;Carte bancaire;DPD;1709.1;341.82;0;2050.92;
CMD001335;CLI00484;2024-08-17;15:05;Livrée;Apple Pay;Colissimo;1296.9;259.38;0;1556.28;FIDELITE15
CMD001336;CLI00422;2023-11-12;19:44;Livrée;Klarna;UPS;207.0;41.4;0;248.4;
CMD001337;CLI00498;2023-03-31;20:36;Livrée;Klarna;DPD;526.95;105.39;0;632.34;FLASH25
CMD001338;CLI00014;2024-01-25;11:00;Livrée;Virement;Mondial Relay;27.0;5.4;6.99;39.39;
CMD001339;CLI00491;2023-10-06;16:07;Livrée;Apple Pay;DPD;770.95;154.19;0;925.14;
CMD001340;CLI00198;2024-10-11;09:24;Expédiée;Virement;UPS;470.3;94.06;0;564.36;
CMD001341;CLI00462;2024-10-31;15:49;Retournée;Carte bancaire;Colissimo;129.0;25.8;0;154.8;FLASH25
CMD001342;CLI00028;2024-09-05;18:57;Livrée;Carte bancaire;DPD;4444.5;888.9;0;5333.4;
CMD001343;CLI00206;2023-06-03;21:19;Retournée;Klarna;Mondial Relay;654.0;130.8;0;784.8;
CMD001344;CLI00339;2023-01-20;10:41;Annulée;Apple Pay;Mondial Relay;382.5;76.5;0;459.0;
CMD001345;CLI00039;2024-03-05;09:46;Retournée;Klarna;DPD;201.45;40.29;0;241.74;
CMD001346;CLI00088;2024-04-28;18:48;Expédiée;PayPal;DPD;4751.0;950.2;0;5701.2;
CMD001347;CLI00345;2023-09-28;13:33;Livrée;Apple Pay;Colissimo;1088.3;217.66;0;1305.96;
CMD001348;CLI00092;2023-01-12;17:01;Livrée;Klarna;Colissimo;503.05;100.61;0;603.66;
CMD001349;CLI00490;2023-08-17;08:15;Annulée;Klarna;DPD;2781.65;556.33;0;3337.98;FLASH25
CMD001350;CLI00001;2023-05-16;13:22;Livrée;PayPal;DPD;2307.15;461.43;0;2768.58;BIENVENUE10
CMD001351;CLI00257;2023-03-23;09:22;Retournée;Klarna;DPD;430.5;86.1;0;516.6;FLASH25
CMD001352;CLI00128;2024-06-14;14:25;En cours;Apple Pay;UPS;1532.0;306.4;0;1838.4;FIDELITE15
CMD001353;CLI00146;2024-08-22;22:11;Livrée;PayPal;Colissimo;242.5;48.5;0;291.0;BIENVENUE10
CMD001354;CLI00096;2024-09-11;22:36;Retournée;Klarna;DPD;1667.2;333.44;0;2000.64;
CMD001355;CLI00097;2023-12-20;16:32;Expédiée;Apple Pay;DPD;1253.4;250.68;0;1504.08;FLASH25
CMD001356;CLI00313;2023-07-11;09:20;En cours;PayPal;UPS;2001.2;400.24;0;2401.44;
CMD001357;CLI00500;2024-09-05;12:19;Livrée;Carte bancaire;DPD;468.0;93.6;0;561.6;FIDELITE15
CMD001358;CLI00076;2024-09-23;11:19;Livrée;Carte bancaire;Colissimo;172.5;34.5;0;207.0;
CMD001359;CLI00265;2024-08-11;14:41;Annulée;Virement;DPD;982.4;196.48;0;1178.88;BIENVENUE10
CMD001360;CLI00082;2023-05-19;18:09;Livrée;Carte bancaire;UPS;328.95;65.79;0;394.74;
CMD001361;CLI00120;2023-12-11;14:38;Livrée;Carte bancaire;UPS;378.1;75.62;0;453.72;BIENVENUE10
CMD001362;CLI00287;2024-09-27;14:34;Expédiée;PayPal;Colissimo;654.0;130.8;0;784.8;
CMD001363;CLI00243;2024-01-09;14:06;Livrée;Klarna;DPD;709.65;141.93;0;851.58;SOLDES20
CMD001364;CLI00246;2023-06-06;12:07;Livrée;PayPal;Mondial Relay;49.0;9.8;6.99;65.79;
CMD001365;CLI00494;2023-03-16;10:04;Livrée;Apple Pay;Mondial Relay;1865.3;373.06;0;2238.36;
CMD001366;CLI00116;2024-03-05;16:30;Livrée;PayPal;Chronopost;5366.55;1073.31;0;6439.86;FLASH25
CMD001367;CLI00021;2023-07-14;17:00;Livrée;Virement;DPD;238.3;47.66;0;285.96;FIDELITE15
CMD001368;CLI00014;2024-03-30;09:50;Retournée;Apple Pay;Colissimo;1500.25;300.05;0;1800.3;SOLDES20
CMD001369;CLI00046;2024-05-09;14:12;Livrée;Virement;Colissimo;116.0;23.2;0;139.2;
CMD001370;CLI00286;2023-12-29;19:05;Retournée;Carte bancaire;Mondial Relay;160.2;32.04;0;192.24;FLASH25
CMD001371;CLI00134;2023-10-05;08:03;Expédiée;Virement;Colissimo;128.2;25.64;0;153.84;
CMD001372;CLI00457;2023-01-13;10:11;Livrée;Carte bancaire;UPS;355.4;71.08;0;426.48;
CMD001373;CLI00349;2023-08-03;12:40;Expédiée;Carte bancaire;DPD;318.8;63.76;0;382.56;
CMD001374;CLI00078;2024-02-06;19:27;En cours;Klarna;Chronopost;176.0;35.2;0;211.2;
CMD001375;CLI00370;2023-08-31;20:49;En cours;Apple Pay;DPD;2424.25;484.85;0;2909.1;
CMD001376;CLI00259;2024-09-11;21:44;Retournée;Virement;Chronopost;4983.9;996.78;0;5980.68;
CMD001377;CLI00048;2023-07-24;11:11;Livrée;Carte bancaire;Colissimo;1736.95;347.39;0;2084.34;FIDELITE15
CMD001378;CLI00017;2023-10-30;18:00;Annulée;Apple Pay;DPD;2250.15;450.03;0;2700.18;BIENVENUE10
CMD001379;CLI00187;2023-10-13;12:24;Livrée;Carte bancaire;UPS;1155.6;231.12;0;1386.72;SOLDES20
CMD001380;CLI00374;2023-09-07;13:14;Livrée;Carte bancaire;Chronopost;2982.3;596.46;0;3578.76;FIDELITE15
CMD001381;CLI00038;2024-07-01;21:35;Livrée;Apple Pay;Colissimo;720.1;144.02;0;864.12;
CMD001382;CLI00465;2024-02-02;10:46;Retournée;Klarna;Colissimo;2493.05;498.61;0;2991.66;FIDELITE15
CMD001383;CLI00137;2023-01-09;10:01;Retournée;Klarna;Mondial Relay;2779.0;555.8;0;3334.8;SOLDES20
CMD001384;CLI00081;2023-07-24;21:11;Annulée;Apple Pay;Colissimo;826.45;165.29;0;991.74;
CMD001385;CLI00320;2024-06-30;22:52;Expédiée;Apple Pay;Mondial Relay;658.0;131.6;0;789.6;SOLDES20
CMD001386;CLI00132;2023-10-07;16:38;Livrée;Virement;Mondial Relay;1528.3;305.66;0;1833.96;SOLDES20
CMD001387;CLI00116;2024-06-10;09:45;Livrée;Klarna;UPS;33.15;6.63;9.99;49.77;FIDELITE15
CMD001388;CLI00179;2024-10-06;15:03;En cours;Virement;DPD;1409.3;281.86;0;1691.16;FIDELITE15
CMD001389;CLI00007;2023-08-29;16:27;Expédiée;Carte bancaire;DPD;149.0;29.8;0;178.8;
CMD001390;CLI00152;2024-04-04;11:43;Livrée;Carte bancaire;Colissimo;2313.2;462.64;0;2775.84;FLASH25
CMD001391;CLI00118;2024-10-12;10:16;Livrée;Virement;Colissimo;4449.15;889.83;0;5338.98;
CMD001392;CLI00126;2024-08-27;13:13;En cours;Carte bancaire;Mondial Relay;862.1;172.42;0;1034.52;FLASH25
CMD001393;CLI00299;2023-02-25;22:19;En cours;Apple Pay;UPS;1659.15;331.83;0;1990.98;
CMD001394;CLI00220;2023-12-05;22:20;Expédiée;Klarna;DPD;69.0;13.8;0;82.8;BIENVENUE10
CMD001395;CLI00322;2024-07-26;20:46;Annulée;Carte bancaire;UPS;1631.55;326.31;0;1957.86;BIENVENUE10
CMD001396;CLI00126;2023-01-07;15:13;Livrée;PayPal;Chronopost;929.9;185.98;0;1115.88;FIDELITE15
CMD001397;CLI00149;2023-09-23;22:51;Livrée;Apple Pay;DPD;390.55;78.11;0;468.66;
CMD001398;CLI00133;2023-06-19;11:43;Annulée;PayPal;Colissimo;395.15;79.03;0;474.18;
CMD001399;CLI00129;2023-01-01;18:04;Livrée;Klarna;UPS;369.0;73.8;0;442.8;
CMD001400;CLI00456;2024-09-14;17:44;Livrée;Klarna;UPS;1418.7;283.74;0;1702.44;
CMD001401;CLI00104;2024-07-18;21:25;Livrée;Virement;Chronopost;509.15;101.83;0;610.98;
CMD001402;CLI00345;2023-06-08;14:56;Livrée;Klarna;Colissimo;460.15;92.03;0;552.18;FIDELITE15
CMD001403;CLI00206;2023-11-02;16:23;Annulée;Carte bancaire;Chronopost;399.0;79.8;0;478.8;FIDELITE15
CMD001404;CLI00409;2023-02-05;19:03;En cours;PayPal;DPD;1912.3;382.46;0;2294.76;BIENVENUE10
CMD001405;CLI00010;2024-10-25;21:10;Expédiée;Carte bancaire;Colissimo;471.75;94.35;0;566.1;
CMD001406;CLI00362;2024-02-19;18:37;Livrée;PayPal;Colissimo;665.8;133.16;0;798.96;
CMD001407;CLI00301;2024-08-07;21:20;Annulée;Carte bancaire;Mondial Relay;3085.65;617.13;0;3702.78;
CMD001408;CLI00074;2024-03-02;09:10;Expédiée;Klarna;UPS;800.2;160.04;0;960.24;
CMD001409;CLI00339;2023-04-17;22:56;En cours;PayPal;Chronopost;1664.2;332.84;0;1997.04;
CMD001410;CLI00419;2024-08-28;19:32;Retournée;Apple Pay;Colissimo;3047.75;609.55;0;3657.3;
CMD001411;CLI00466;2023-05-12;16:03;Livrée;Apple Pay;Colissimo;401.05;80.21;0;481.26;
CMD001412;CLI00358;2023-09-19;14:43;En cours;Apple Pay;UPS;522.25;104.45;0;626.7;BIENVENUE10
CMD001413;CLI00291;2024-02-01;14:25;Livrée;PayPal;Colissimo;3335.05;667.01;0;4002.06;
CMD001414;CLI00215;2023-11-27;22:33;En cours;Apple Pay;Mondial Relay;663.95;132.79;0;796.74;SOLDES20
CMD001415;CLI00385;2024-01-03;14:33;Annulée;Apple Pay;Mondial Relay;987.1;197.42;0;1184.52;FIDELITE15
CMD001416;CLI00414;2024-06-27;09:09;Livrée;PayPal;Mondial Relay;2342.55;468.51;0;2811.06;BIENVENUE10
CMD001417;CLI00134;2023-03-12;21:30;Retournée;Carte bancaire;Colissimo;1559.4;311.88;0;1871.28;FLASH25
CMD001418;CLI00011;2023-09-09;16:41;Expédiée;Apple Pay;Colissimo;3047.0;609.4;0;3656.4;
CMD001419;CLI00024;2023-12-07;20:27;Livrée;Carte bancaire;UPS;1036.4;207.28;0;1243.68;FLASH25
CMD001420;CLI00306;2024-05-11;11:23;Annulée;Apple Pay;UPS;960.1;192.02;0;1152.12;BIENVENUE10
CMD001421;CLI00270;2023-01-14;08:36;Livrée;Virement;DPD;3233.45;646.69;0;3880.14;
CMD001422;CLI00294;2023-09-15;10:45;Livrée;Klarna;Mondial Relay;240.15;48.03;0;288.18;BIENVENUE10
CMD001423;CLI00076;2024-10-28;16:17;Livrée;Klarna;Colissimo;1361.3;272.26;0;1633.56;FLASH25
CMD001424;CLI00098;2023-11-16;19:28;Livrée;Apple Pay;DPD;170.1;34.02;0;204.12;BIENVENUE10
CMD001425;CLI00273;2024-03-23;12:58;Annulée;Klarna;Chronopost;147.4;29.48;0;176.88;
CMD001426;CLI00002;2024-05-27;16:51;Retournée;Virement;Colissimo;1606.6;321.32;0;1927.92;FIDELITE15
CMD001427;CLI00082;2023-09-08;16:24;Livrée;Klarna;Mondial Relay;1219.75;243.95;0;1463.7;
CMD001428;CLI00236;2024-03-06;10:53;Annulée;Klarna;Chronopost;895.1;179.02;0;1074.12;
CMD001429;CLI00191;2023-04-05;10:18;Retournée;PayPal;DPD;213.3;42.66;0;255.96;SOLDES20
CMD001430;CLI00421;2023-12-15;18:30;Livrée;Carte bancaire;DPD;915.3;183.06;0;1098.36;
CMD001431;CLI00078;2023-06-25;15:03;Livrée;Klarna;Mondial Relay;6350.4;1270.08;0;7620.48;FLASH25
CMD001432;CLI00229;2024-08-17;16:04;En cours;Klarna;UPS;1955.2;391.04;0;2346.24;
CMD001433;CLI00432;2024-04-08;13:32;Livrée;Klarna;DPD;2898.3;579.66;0;3477.96;
CMD001434;CLI00208;2024-07-17;11:37;Livrée;Apple Pay;Colissimo;1781.85;356.37;0;2138.22;
CMD001435;CLI00059;2024-10-08;16:41;Livrée;Apple Pay;Colissimo;665.4;133.08;0;798.48;
CMD001436;CLI00418;2023-01-28;20:54;Annulée;Klarna;Colissimo;151.3;30.26;0;181.56;
CMD001437;CLI00025;2024-04-10;14:35;Livrée;Klarna;Chronopost;110.1;22.02;0;132.12;
CMD001438;CLI00141;2024-06-07;13:29;Expédiée;Klarna;UPS;2950.75;590.15;0;3540.9;FIDELITE15
CMD001439;CLI00442;2024-06-15;15:15;Livrée;Carte bancaire;Chronopost;1421.2;284.24;0;1705.44;
CMD001440;CLI00052;2023-11-27;18:05;En cours;Klarna;DPD;4669.1;933.82;0;5602.92;
CMD001441;CLI00265;2023-10-08;09:19;Livrée;Apple Pay;Colissimo;4175.3;835.06;0;5010.36;
CMD001442;CLI00386;2023-06-06;21:59;Livrée;Klarna;UPS;3789.8;757.96;0;4547.76;
CMD001443;CLI00381;2023-02-08;16:18;Annulée;Virement;DPD;3161.1;632.22;0;3793.32;FLASH25
CMD001444;CLI00295;2023-10-28;09:27;Livrée;PayPal;Chronopost;229.25;45.85;0;275.1;SOLDES20
CMD001445;CLI00246;2023-08-12;15:14;Annulée;Carte bancaire;UPS;668.5;133.7;0;802.2;FIDELITE15
CMD001446;CLI00493;2024-07-26;13:35;Livrée;Virement;Mondial Relay;987.0;197.4;0;1184.4;
CMD001447;CLI00421;2023-08-21;16:22;Livrée;Virement;UPS;1151.3;230.26;0;1381.56;
CMD001448;CLI00299;2024-03-19;12:50;Expédiée;Apple Pay;DPD;79.0;15.8;0;94.8;BIENVENUE10
CMD001449;CLI00200;2023-06-30;15:17;Livrée;Klarna;Colissimo;192.15;38.43;0;230.58;FIDELITE15
CMD001450;CLI00033;2024-03-28;16:04;Livrée;Virement;Colissimo;1128.3;225.66;0;1353.96;
CMD001451;CLI00404;2023-11-04;08:47;Livrée;PayPal;UPS;3991.15;798.23;0;4789.38;
CMD001452;CLI00275;2024-02-19;13:59;Livrée;Carte bancaire;UPS;161.5;32.3;0;193.8;FIDELITE15
CMD001453;CLI00363;2023-07-11;13:47;Livrée;Apple Pay;Chronopost;2161.85;432.37;0;2594.22;BIENVENUE10
CMD001454;CLI00090;2023-02-02;17:34;Livrée;Carte bancaire;Colissimo;1075.2;215.04;0;1290.24;
CMD001455;CLI00372;2024-03-24;12:17;Expédiée;Apple Pay;Colissimo;753.4;150.68;0;904.08;BIENVENUE10
CMD001456;CLI00151;2023-01-28;21:25;Livrée;Virement;DPD;156.0;31.2;0;187.2;BIENVENUE10
CMD001457;CLI00072;2024-01-21;15:48;Livrée;PayPal;DPD;138.0;27.6;0;165.6;
CMD001458;CLI00035;2024-08-04;21:56;En cours;Virement;Colissimo;694.4;138.88;0;833.28;BIENVENUE10
CMD001459;CLI00312;2023-02-16;13:04;Livrée;PayPal;Mondial Relay;816.0;163.2;0;979.2;BIENVENUE10
CMD001460;CLI00474;2023-09-19;09:16;Retournée;Virement;Mondial Relay;640.5;128.1;0;768.6;FIDELITE15
CMD001461;CLI00375;2023-03-27;16:29;En cours;Klarna;Mondial Relay;1166.5;233.3;0;1399.8;
CMD001462;CLI00033;2023-05-18;14:06;Livrée;Klarna;Chronopost;2619.75;523.95;0;3143.7;
CMD001463;CLI00358;2024-06-25;09:16;En cours;PayPal;DPD;5149.15;1029.83;0;6178.98;FLASH25
CMD001464;CLI00274;2024-02-27;09:35;Livrée;Apple Pay;Colissimo;1618.2;323.64;0;1941.84;
CMD001465;CLI00315;2024-02-20;18:53;Retournée;Carte bancaire;Chronopost;1314.95;262.99;0;1577.94;FIDELITE15
CMD001466;CLI00421;2024-08-15;19:12;Livrée;Carte bancaire;DPD;717.15;143.43;0;860.58;
CMD001467;CLI00028;2023-07-09;21:21;Livrée;Virement;Colissimo;71.25;14.25;0;85.5;SOLDES20
CMD001468;CLI00469;2023-05-22;09:20;Livrée;Carte bancaire;Mondial Relay;713.1;142.62;0;855.72;SOLDES20
CMD001469;CLI00379;2024-08-25;22:15;Livrée;PayPal;UPS;530.1;106.02;0;636.12;
CMD001470;CLI00066;2023-05-19;13:24;Livrée;PayPal;Colissimo;4850.15;970.03;0;5820.18;
CMD001471;CLI00492;2024-09-20;12:13;Livrée;PayPal;UPS;29.0;5.8;9.99;44.79;
CMD001472;CLI00099;2023-08-22;12:21;Livrée;Apple Pay;Mondial Relay;1691.3;338.26;0;2029.56;SOLDES20
CMD001473;CLI00065;2023-08-10;14:50;Livrée;Carte bancaire;Chronopost;531.65;106.33;0;637.98;BIENVENUE10
CMD001474;CLI00299;2024-06-08;18:30;Expédiée;PayPal;Mondial Relay;403.5;80.7;0;484.2;SOLDES20
CMD001475;CLI00091;2024-09-28;14:25;Annulée;Virement;Mondial Relay;416.0;83.2;0;499.2;
